year,Ba,Bw,Bs,RGIID
1995,-0.5478339412175504,2.91657482989428,-3.464408771111831,RGI60-08.02962
1996,-1.6033304562223558,1.32295433008654,-2.9262847863088957,RGI60-08.02962
1997,-1.210197371357932,3.202529579795193,-4.412726951153124,RGI60-08.02962
1998,-0.6372791867344684,2.3591553071191997,-2.996434493853668,RGI60-08.02962
1999,-0.8826637214022546,2.7999568513078446,-3.682620572710099,RGI60-08.02962
2000,0.5078173368449445,3.6868806925770796,-3.1790633557321355,RGI60-08.02962
2001,-2.1571630739949175,1.2836382429227622,-3.4408013169176797,RGI60-08.02962
2002,-2.324798768109682,2.7444474626672903,-5.069246230776972,RGI60-08.02962
2003,-2.6095756247134965,1.657371367617727,-4.266946992331223,RGI60-08.02962
2004,-1.970589558472692,1.9402401901830566,-3.9108297486557486,RGI60-08.02962
2005,-0.04292540495767805,3.341949927417555,-3.3848753323752327,RGI60-08.02962
2006,-3.1661467789945448,1.8460156364220208,-5.012162415416566,RGI60-08.02962
2007,0.3322393670363047,3.572052986208923,-3.2398136191726183,RGI60-08.02962
2008,-1.643583466956243,2.893740022177919,-4.537323489134162,RGI60-08.02962
2009,-1.3546758249864816,2.7664526840086014,-4.121128508995083,RGI60-08.02962
2010,-2.0049731816571255,1.5383523414056408,-3.5433255230627663,RGI60-08.02962
2011,-1.6938799982893429,2.1788930927845036,-3.8727730910738467,RGI60-08.02962
2012,0.30663412442309623,3.2842355514253576,-2.977601427002262,RGI60-08.02962
2013,-1.9946579718576527,1.9819721470624168,-3.9766301189200695,RGI60-08.02962
2014,-1.5656904609846771,3.0930901723237634,-4.6587806333084405,RGI60-08.02962
2015,0.3487345241486556,3.4690148287609515,-3.1202803046122956,RGI60-08.02962
2016,-1.3571315489510403,2.9626905088770616,-4.319822057828102,RGI60-08.02962
2017,-1.2705379477809609,2.4966034582474936,-3.767141406028454,RGI60-08.02962
2018,-1.9721594964746343,2.8077587855755803,-4.779918282050215,RGI60-08.02962
2019,-1.5829890758782226,2.062333200259709,-3.6453222761379314,RGI60-08.02962
1961,-1.4386849329698996,1.7948206985876347,-3.2335056315575343,RGI60-08.02963
1962,0.030262453632015074,2.3470283874020237,-2.3167659337700086,RGI60-08.02963
1963,-1.9029173918422262,1.5619882514761114,-3.4649056433183376,RGI60-08.02963
1964,-0.07127570796035564,1.8588932478264093,-1.930168955786765,RGI60-08.02963
1965,-0.995358468738885,2.2660961114857074,-3.2614545802245924,RGI60-08.02963
1966,-1.277133399928438,1.6443640902316834,-2.921497490160122,RGI60-08.02963
1967,0.7400744902039464,3.5945319491958605,-2.854457458991914,RGI60-08.02963
1968,-0.21281211396597477,3.568315554162486,-3.7811276681284602,RGI60-08.02963
1969,-2.3906871844313162,1.7218868625457135,-4.112574046977031,RGI60-08.02963
1970,-1.1844758812298526,2.1205984443796666,-3.305074325609519,RGI60-08.02963
1971,-0.3576808702107275,2.683021385872263,-3.0407022560829904,RGI60-08.02963
1972,-0.1726824298515443,2.9190238491937786,-3.0917062790453227,RGI60-08.02963
1973,0.7570088251105941,3.5207024910375484,-2.763693665926955,RGI60-08.02963
1974,-0.7592756852363239,2.521462605964237,-3.280738291200561,RGI60-08.02963
1975,-0.4567976678509646,2.9941051988946725,-3.450902866745637,RGI60-08.02963
1976,0.2990265681080927,3.7083973691430234,-3.40937080103493,RGI60-08.02963
1977,-1.2098022827967572,1.2034137401878209,-2.4132160229845776,RGI60-08.02963
1978,-1.3919845521688847,1.8968884553117336,-3.2888730074806185,RGI60-08.02963
1979,0.8845273795846547,2.809387275409888,-1.9248598958252334,RGI60-08.02963
1980,-2.16478969714942,1.9013900227736014,-4.066179719923021,RGI60-08.02963
1981,0.1930778568053716,3.4785384107553305,-3.2854605539499593,RGI60-08.02963
1982,-1.0164551756045133,2.38502388946992,-3.401479065074433,RGI60-08.02963
1983,0.49673217470787207,3.5470898472533845,-3.050357672545512,RGI60-08.02963
1984,-0.29134245031776745,3.1514495709103096,-3.4427920212280774,RGI60-08.02963
1985,-0.20544507107364213,2.3699236440552056,-2.5753687151288482,RGI60-08.02963
1986,-0.17617815723907587,1.8977164346076014,-2.073894591846677,RGI60-08.02963
1987,0.8341437553787012,2.7775594624614324,-1.943415707082731,RGI60-08.02963
1988,-2.4542964391180218,1.7712020628575251,-4.225498501975546,RGI60-08.02963
1989,1.2335475275985586,4.135763639638263,-2.9022161120397048,RGI60-08.02963
1990,1.037348716936398,4.4286163973900905,-3.391267680453692,RGI60-08.02963
1991,-0.7508163808435555,2.2644145438304473,-3.015230924674003,RGI60-08.02963
1992,-0.4034261246842643,3.564465390434595,-3.967891515118859,RGI60-08.02963
1993,0.9982786567935887,3.6022331607255933,-2.603954503932005,RGI60-08.02963
1994,-0.4381850761285929,2.7247974798535353,-3.162982555982128,RGI60-08.02963
1995,-0.35396074795928967,3.1532559909151914,-3.5072167388744813,RGI60-08.02963
1996,-1.540542877372241,1.4321651280619945,-2.972708005434236,RGI60-08.02963
1997,-1.010801396387797,3.451485660010049,-4.462287056397846,RGI60-08.02963
1998,-0.49155438247060435,2.5512333686493407,-3.0427877511199446,RGI60-08.02963
1999,-0.686013144561221,3.0265923272935265,-3.712605471854747,RGI60-08.02963
2000,0.7318475708992739,3.9730622612852535,-3.2412146903859793,RGI60-08.02963
2001,-2.0965722396337836,1.392117149286726,-3.4886893889205095,RGI60-08.02963
2002,-2.1433454928908953,2.980020409799369,-5.123365902690265,RGI60-08.02963
2003,-2.504786252450808,1.7910365035811266,-4.295822756031935,RGI60-08.02963
2004,-1.8667389406829042,2.0908454134262717,-3.9575843541091755,RGI60-08.02963
2005,0.18428537236949072,3.5996853200756536,-3.4153999477061627,RGI60-08.02963
2006,-3.0623570611365447,1.9963622656003843,-5.058719326736929,RGI60-08.02963
2007,0.616282626839061,3.861959973977173,-3.245677347138112,RGI60-08.02963
2008,-1.4781198914282658,3.1146771172398138,-4.59279700866808,RGI60-08.02963
2009,-1.1922178723974408,2.9661120932841714,-4.158329965681612,RGI60-08.02963
2010,-1.9249941951029,1.663602143653026,-3.588596338755926,RGI60-08.02963
2011,-1.5624216165746887,2.338564950751211,-3.9009865673258997,RGI60-08.02963
2012,0.5257282772319004,3.530374722298438,-3.0046464450665376,RGI60-08.02963
2013,-1.8829886016216613,2.142916582318785,-4.025905183940446,RGI60-08.02963
2014,-1.3849152213958997,3.3189042278603353,-4.703819449256235,RGI60-08.02963
2015,0.6040374308979257,3.7558861423361423,-3.151848711438217,RGI60-08.02963
2016,-1.1710155100871624,3.196854960875659,-4.3678704709628215,RGI60-08.02963
2017,-1.1229555320627118,2.6892493461172986,-3.81220487818001,RGI60-08.02963
2018,-1.8289472118703454,3.018216349061513,-4.8471635609318575,RGI60-08.02963
2019,-1.4776461194622192,2.2062917053378643,-3.683937824800083,RGI60-08.02963
1961,-1.4281907168829722,1.8147541296844338,-3.242944846567406,RGI60-08.02966
1962,0.0555764971858439,2.3775650597082425,-2.321988562522399,RGI60-08.02966
1963,-1.893691828111224,1.5766780238903797,-3.4703698520016037,RGI60-08.02966
1964,-0.047909805090150366,1.878316264728249,-1.9262260698183993,RGI60-08.02966
1965,-0.9761221142880354,2.2912871419329517,-3.2674092562209873,RGI60-08.02966
1966,-1.2624996651416032,1.6591880382079927,-2.9216877033495963,RGI60-08.02966
1967,0.7741496428938498,3.6327466585816373,-2.858597015687788,RGI60-08.02966
1968,-0.18053970054229607,3.609171099377477,-3.7897107999197734,RGI60-08.02966
1969,-2.3769800554111433,1.74217254550274,-4.119152600913884,RGI60-08.02966
1970,-1.1673744386956266,2.1392553673254726,-3.3066298060210992,RGI60-08.02966
1971,-0.3308361028303854,2.713221692449782,-3.0440577952801675,RGI60-08.02966
1972,-0.14814640232811338,2.952570012178632,-3.1007164145067456,RGI60-08.02966
1973,0.7899636304303759,3.5588748578746716,-2.768911227444295,RGI60-08.02966
1974,-0.7417660831418962,2.5499548473647304,-3.291720930506627,RGI60-08.02966
1975,-0.4260606670314914,3.027324794850866,-3.4533854618823567,RGI60-08.02966
1976,0.33263323854016846,3.749577275709449,-3.41694403716928,RGI60-08.02966
1977,-1.2030772959317932,1.2141481017844957,-2.417225397716289,RGI60-08.02966
1978,-1.3765831295023765,1.9141152403120876,-3.290698369814464,RGI60-08.02966
1979,0.9175979997713067,2.8393212916502093,-1.9217232918789027,RGI60-08.02966
1980,-2.156046944224475,1.9228910383807192,-4.078937982605194,RGI60-08.02966
1981,0.2261410057746981,3.517132792998831,-3.290991787224133,RGI60-08.02966
1982,-0.9933619243728236,2.4118907540461048,-3.4052526784189285,RGI60-08.02966
1983,0.5240337085147655,3.5828709857636007,-3.058837277248836,RGI60-08.02966
1984,-0.2630176070591548,3.187184562846899,-3.4502021699060546,RGI60-08.02966
1985,-0.1941278761777751,2.3905595843707133,-2.5846874605484884,RGI60-08.02966
1986,-0.1658677053259674,1.9139159405224677,-2.079783645848435,RGI60-08.02966
1987,0.863553884392106,2.8074143344241724,-1.9438604500320664,RGI60-08.02966
1988,-2.450217609751859,1.7871552921472489,-4.237372901899108,RGI60-08.02966
1989,1.271313210171808,4.182566513422662,-2.911253303250855,RGI60-08.02966
1990,1.0814531649836996,4.47617687906571,-3.3947237140820103,RGI60-08.02966
1991,-0.7287112122154589,2.2876194084498676,-3.016330620665326,RGI60-08.02966
1992,-0.37611996734886244,3.604461968022193,-3.980581935371055,RGI60-08.02966
1993,1.030900885116041,3.642604961668134,-2.6117040765520927,RGI60-08.02966
1994,-0.40902822628586666,2.7550378954926953,-3.1640661217785624,RGI60-08.02966
1995,-0.3307363768758246,3.1888991220159517,-3.519635498891776,RGI60-08.02966
1996,-1.5446731602859156,1.4381744067482056,-2.9828475670341215,RGI60-08.02966
1997,-0.9936684756200473,3.4830636291115233,-4.47673210473157,RGI60-08.02966
1998,-0.47219629191826407,2.5795393018302377,-3.051735593748502,RGI60-08.02966
1999,-0.658354620175726,3.0611463053486876,-3.7195009255244136,RGI60-08.02966
2000,0.7657182074262491,4.017235064540083,-3.2515168571138338,RGI60-08.02966
2001,-2.093312561935175,1.4050036687017293,-3.4983162306369042,RGI60-08.02966
2002,-2.1231484718262887,3.0108469962869435,-5.133995468113232,RGI60-08.02966
2003,-2.494372577079986,1.8118246307507118,-4.306197207830698,RGI60-08.02966
2004,-1.8538406019657865,2.1133427764868746,-3.9671833784526616,RGI60-08.02966
2005,0.21364212182468534,3.637734707452868,-3.4240925856281827,RGI60-08.02966
2006,-3.0498674837221613,2.0170015099855894,-5.06686899370775,RGI60-08.02966
2007,0.6538430269649506,3.902000015623617,-3.2481569886586663,RGI60-08.02966
2008,-1.4552829555535292,3.1485655284432967,-4.603848483996825,RGI60-08.02966
2009,-1.1691271436229735,2.9949398211647593,-4.164066964787733,RGI60-08.02966
2010,-1.9151923698056903,1.682059808755913,-3.597252178561603,RGI60-08.02966
2011,-1.543530364334496,2.3613710061087594,-3.9049013704432554,RGI60-08.02966
2012,0.5565341435161032,3.5626876390220676,-3.006153495505965,RGI60-08.02966
2013,-1.8678993484356452,2.167097335005195,-4.03499668344084,RGI60-08.02966
2014,-1.364303405219077,3.347390689814748,-4.711694095033825,RGI60-08.02966
2015,0.6293037748871948,3.7907590690418913,-3.1614552941546967,RGI60-08.02966
2016,-1.148360292637102,3.2273510043131175,-4.37571129695022,RGI60-08.02966
2017,-1.1032887211731683,2.7169241317066284,-3.8202128528797967,RGI60-08.02966
2018,-1.8200530741216019,3.0441624171397175,-4.864215491261319,RGI60-08.02966
2019,-1.4637783427940358,2.2261126617233096,-3.689891004517345,RGI60-08.02966
1961,-0.7101957005103385,1.6339258155565732,-2.3441215160669118,RGI60-08.02969
1962,1.267667935164857,2.4941471402665822,-1.2264792051017253,RGI60-08.02969
1963,-0.9682242911008355,1.4049533030104588,-2.373177594111295,RGI60-08.02969
1964,0.6736824203693239,1.6050028667268958,-0.9313204463575719,RGI60-08.02969
1965,-0.3711332564041857,1.940368312147777,-2.311501568551963,RGI60-08.02969
1966,-0.647852631120885,1.4107281658879895,-2.0585807970088745,RGI60-08.02969
1967,1.264028977691615,3.192907269488645,-1.9288782917970302,RGI60-08.02969
1968,0.164239143107913,3.3153975107607483,-3.1511583676528354,RGI60-08.02969
1969,-1.4760827522930862,1.6077171512982926,-3.083799903591379,RGI60-08.02969
1970,-0.5734312217215216,1.8975289625218115,-2.4709601842433333,RGI60-08.02969
1971,0.1803783808219557,2.3038200253420658,-2.1234416445201103,RGI60-08.02969
1972,0.1252526784316174,2.4537286318939007,-2.3284759534622834,RGI60-08.02969
1973,0.8565164033345883,2.905986561151636,-2.0494701578170473,RGI60-08.02969
1974,-0.12690872812413967,2.252325279298008,-2.379234007422148,RGI60-08.02969
1975,-0.23312124716344418,2.5360113213716904,-2.769132568535135,RGI60-08.02969
1976,0.3398010921961322,3.110052192714269,-2.770251100518137,RGI60-08.02969
1977,-0.3414186967681964,1.188139463753668,-1.5295581605218644,RGI60-08.02969
1978,-0.7943553727190891,1.7682110531943884,-2.5625664259134773,RGI60-08.02969
1979,1.227748264963197,2.2539632257210522,-1.026214960757855,RGI60-08.02969
1980,-1.5305955934355544,1.570685599215055,-3.1012811926506094,RGI60-08.02969
1981,0.8880776491513964,3.000400068475156,-2.1123224193237595,RGI60-08.02969
1982,-0.24680983288183067,2.185789987386938,-2.432599820268769,RGI60-08.02969
1983,1.104166626837674,3.127419752598523,-2.0232531257608484,RGI60-08.02969
1984,0.47353449111552864,2.9371945537948374,-2.4636600626793093,RGI60-08.02969
1985,0.3736033930886805,2.1067740342395225,-1.733170641150842,RGI60-08.02969
1986,0.45797417556753117,1.8156434257218776,-1.3576692501543466,RGI60-08.02969
1987,1.3465584486896591,2.472839704127329,-1.1262812554376702,RGI60-08.02969
1988,-1.4450835789122443,1.8065133423984623,-3.2515969213107065,RGI60-08.02969
1989,1.3173369416604095,3.3918305439815386,-2.0744936023211284,RGI60-08.02969
1990,1.198048242196733,3.685311426407363,-2.4872631842106303,RGI60-08.02969
1991,-0.037166196372341496,2.0307764290352197,-2.067942625407561,RGI60-08.02969
1992,0.42263061173872907,3.3470972137984116,-2.924466602059683,RGI60-08.02969
1993,1.403941994760918,3.0065088917776803,-1.6025668970167626,RGI60-08.02969
1994,0.0068483463128182764,2.254181223883809,-2.2473328775709907,RGI60-08.02969
1995,-0.018876161532738356,2.7334983372199977,-2.7523744987527365,RGI60-08.02969
1996,-0.6326674561157827,1.5341714735105665,-2.166838929626349,RGI60-08.02969
1997,-0.7417364157226297,3.0164967447022937,-3.7582331604249237,RGI60-08.02969
1998,0.305756416180869,2.4052371449637038,-2.099480728782835,RGI60-08.02969
1999,-0.2807828774129466,2.738530131694395,-3.0193130091073415,RGI60-08.02969
2000,1.3796156064433187,3.5093547293350227,-2.1297391228917038,RGI60-08.02969
2001,-1.0287983321624696,1.5779024279939065,-2.606700760156376,RGI60-08.02969
2002,-1.4306530585869517,2.9157334032153512,-4.346386461802303,RGI60-08.02969
2003,-1.92680410180837,1.5862140966577019,-3.5130181984660718,RGI60-08.02969
2004,-1.0462961704216636,1.8665625486740445,-2.9128587190957083,RGI60-08.02969
2005,0.8483613365630815,3.4433410192792877,-2.594979682716207,RGI60-08.02969
2006,-2.364763602386627,1.9251608600626162,-4.289924462449243,RGI60-08.02969
2007,1.3436218841481653,3.6804731891456273,-2.3368513049974617,RGI60-08.02969
2008,-0.8439839210865665,2.9983423622727434,-3.8423262833593106,RGI60-08.02969
2009,-0.5596812010492984,2.767609141751398,-3.327290342800697,RGI60-08.02969
2010,-1.3012806632086353,1.5077907094245164,-2.8090713726331518,RGI60-08.02969
2011,-0.8023427029414515,2.1758302593211214,-2.9781729622625726,RGI60-08.02969
2012,1.369303310220893,3.24855302721765,-1.8792497169967572,RGI60-08.02969
2013,-1.1081392151980096,2.020106402058196,-3.1282456172562054,RGI60-08.02969
2014,-0.7789493669849444,3.1783800640981212,-3.9573294310830662,RGI60-08.02969
2015,1.3441629273602766,3.6532858624121127,-2.3091229350518363,RGI60-08.02969
2016,-0.5708777686533881,2.9734517179921074,-3.5443294866454953,RGI60-08.02969
2017,-0.47248834702553916,2.3586447513134563,-2.8311330983389955,RGI60-08.02969
2018,-0.988100423095281,2.8541685558576435,-3.8422689789529243,RGI60-08.02969
2019,-0.5871797095021682,2.2051735712634346,-2.792353280765602,RGI60-08.02969
