ID,Year,Ba,Bw,Bs
RGI60-08.02963,2016,-0.15320000000000045,2.7274999999999996,-2.8807
RGI60-08.02963,2017,0.2126,2.5501,-2.3375
RGI60-08.02963,2018,-0.8571,2.5391,-3.3962
RGI60-08.02963,2019,-0.7261999999999998,1.9744000000000002,-2.7006
RGI60-08.02920,1980,-2.0970999999999997,1.6315000000000002,-3.7286
RGI60-08.02920,1981,0.6401999999999997,3.0482,-2.408
RGI60-08.02920,1982,-0.3220999999999999,2.1517,-2.4737999999999998
RGI60-08.02920,1983,0.9463000000000003,3.1157000000000004,-2.1694
RGI60-08.02920,1984,0.31130000000000024,3.0210000000000004,-2.7096999999999998
RGI60-08.02920,1985,-0.07670000000000005,2.0568,-2.1334999999999997
RGI60-08.02920,1986,0.13259999999999983,1.5700999999999998,-1.4375
RGI60-08.02920,1987,0.7919000000000003,2.5121,-1.7202
RGI60-08.02920,1988,-1.5334,1.8432,-3.3766
RGI60-08.02920,1989,1.6376999999999997,3.5775999999999994,-1.9398999999999997
RGI60-08.02920,1990,1.6704999999999994,4.0463,-2.3758
RGI60-08.02920,1991,-0.42539999999999994,2.0318,-2.4572
RGI60-08.02920,1992,0.6086000000000003,3.0862000000000003,-2.4776000000000002
RGI60-08.02920,1993,1.1339999999999986,3.272099999999999,-2.1381
RGI60-08.02920,1994,-0.09230000000000038,2.3266999999999998,-2.4190000000000005
RGI60-08.02920,1995,0.19589999999999996,2.8735,-2.6776
RGI60-08.02920,1996,-1.7669999999999997,1.1765,-2.9435000000000002
RGI60-08.02920,1997,-0.2472000000000003,2.9217,-3.1689
RGI60-08.02920,1998,-0.04100000000000059,2.4436999999999998,-2.4847
RGI60-08.02920,1999,-0.2622,2.6064,-2.8686
RGI60-08.02920,2000,0.7769000000000001,3.4025,-2.6256000000000004
RGI60-08.02920,2001,-2.2553,1.1058999999999999,-3.3612
RGI60-08.02920,2002,-2.0579,2.0100000000000002,-4.0679
RGI60-08.02920,2003,-1.8893,1.5203,-3.4096
RGI60-08.02920,2004,-1.0615999999999999,1.9343000000000001,-2.9959
RGI60-08.02920,2005,0.6555000000000002,3.0205,-2.365
RGI60-08.02920,2006,-3.1030999999999995,1.6203000000000003,-4.7234
RGI60-08.02920,2007,0.6861999999999993,2.9155999999999995,-2.2294
RGI60-08.02920,2008,-0.30329999999999946,2.8987000000000003,-3.202
RGI60-08.02920,2009,-0.6337999999999996,2.4515000000000002,-3.0852999999999997
RGI60-08.02920,2010,-2.0538,1.3832,-3.437
RGI60-08.02920,2011,-1.2832000000000003,1.9508,-3.234
RGI60-08.02920,2012,0.8477,2.894,-2.0463
RGI60-08.02920,2013,-0.974,2.0077,-2.9817
RGI60-08.02920,2014,-1.0516000000000003,2.5404999999999998,-3.5921000000000003
RGI60-08.02920,2015,0.8738000000000001,2.498,-1.6242
RGI60-08.02920,2016,-0.3593000000000002,2.7524,-3.1117
RGI60-08.02920,2017,0.024799999999999933,2.5679000000000003,-2.5431
RGI60-08.02920,2018,-1.1233,2.5397000000000003,-3.663
RGI60-08.02920,2019,-1.0047000000000004,1.9788999999999999,-2.9836
RGI60-08.02918,1980,-1.8432999999999997,1.8351000000000002,-3.6784
RGI60-08.02918,1981,0.9794000000000007,3.4197,-2.4403
RGI60-08.02918,1982,-0.03330000000000022,2.4166,-2.4499
RGI60-08.02918,1983,1.3265999999999998,3.5223,-2.1957
RGI60-08.02918,1984,0.6626000000000002,3.3926000000000003,-2.73
RGI60-08.02918,1985,0.13849999999999996,2.2974,-2.1589
RGI60-08.02918,1986,0.3448000000000001,1.768,-1.4232000000000002
RGI60-08.02918,1987,1.0806999999999995,2.8143,-1.7336
RGI60-08.02918,1988,-1.3138999999999998,2.0543,-3.3682
RGI60-08.02918,1989,2.0537999999999994,4.0181,-1.9643000000000002
RGI60-08.02918,1990,2.1362000000000005,4.5375000000000005,-2.4013
RGI60-08.02918,1991,-0.16819999999999957,2.2834000000000003,-2.4516000000000004
RGI60-08.02918,1992,0.9764999999999997,3.4743999999999997,-2.4979
RGI60-08.02918,1993,1.4906000000000004,3.6693000000000002,-2.1787
RGI60-08.02918,1994,0.19080000000000052,2.6170000000000004,-2.4261999999999997
