Year,RGIID,Ba,Bw,Bs
1970,RGI60-08.00987,-0.7365002002316235,0.7825870847326071,-1.5190872849642307
1970,RGI60-08.01013,-0.9163740560548339,0.9329993406031515,-1.8493733966579855
1970,RGI60-08.01026,-0.4546593179940891,1.2950662178744825,-1.7497255358685715
1970,RGI60-08.01126,-0.18313795891980283,1.7672218886182918,-1.9503598475380945
1970,RGI60-08.01186,-0.7033465023532421,1.7338544838112686,-2.4372009861645108
1970,RGI60-08.01217,-0.7202436489382849,1.2258700757191758,-1.9461137246574607
1970,RGI60-08.01258,-1.2063121887435628,1.6599521026689716,-2.8662642914125342
1970,RGI60-08.01286,-0.5612121297656318,1.997329567252319,-2.558541697017951
1970,RGI60-08.01484,-0.6535501122707642,1.9534740353882507,-2.607024147659015
1970,RGI60-08.01598,-0.6030786567993811,2.1056033887863594,-2.7086820455857405
1970,RGI60-08.01657,-0.19955081672519953,2.0844731863313264,-2.284024003056526
1970,RGI60-08.01779,-0.45575143893206616,1.3133574073232992,-1.7691088462553655
1970,RGI60-08.02017,-0.16408427864912875,2.7191055243919493,-2.8831898030410783
1970,RGI60-08.02384,-0.6643458660453,1.6519330341998846,-2.3162789002451842
1970,RGI60-08.02436,-0.8372292840799213,1.4836175834285672,-2.3208468675084886
1970,RGI60-08.02458,-0.7323401532504462,1.1973897791276096,-1.9297299323780557
1970,RGI60-08.02643,-0.03750158507706752,2.2271170606705812,-2.2646186457476487
1970,RGI60-08.02650,-0.22953862795708585,2.4278717373324468,-2.657410365289533
1970,RGI60-08.02666,-0.039098952385459074,2.509651968151301,-2.5487509205367602
1970,RGI60-08.02916,-0.16464526936261292,2.309105475465465,-2.4737507448280778
1970,RGI60-08.02918,-0.33644694234320416,2.6692761668817777,-3.005723109224982
1970,RGI60-08.02920,-0.149163961221849,2.4933723411602178,-2.6425363023820667
1970,RGI60-08.02962,-0.3444267178909914,2.352431049501992,-2.696857767392983
1970,RGI60-08.02963,-0.35808906804984453,2.2117437603973507,-2.569832828447195
1970,RGI60-08.02966,-0.276465925655922,2.2836195699786046,-2.560085495634527
1970,RGI60-08.02969,-0.08615672791825954,2.2387658213252073,-2.3249225492434666
1971,RGI60-08.00287,1.7996219946711134,2.7296690172129403,-0.9300470225418268
1971,RGI60-08.00295,1.6113815836407182,3.127630696264756,-1.5162491126240378
1971,RGI60-08.00434,1.6417277074011813,2.830971691289149,-1.1892439838879676
1971,RGI60-08.00449,0.5975273506299381,1.3749901309569876,-0.7774627803270495
1971,RGI60-08.00868,1.1034452778806674,1.421080699831674,-0.3176354219510066
1971,RGI60-08.00966,0.7539165608429618,1.3233238379722696,-0.5694072771293078
1971,RGI60-08.00987,0.7543905889000098,1.096374281455332,-0.34198369255532224
1971,RGI60-08.01013,0.6416718751851676,1.264845094410128,-0.6231732192249603
1971,RGI60-08.01026,1.0609795308657226,1.7538021712858507,-0.6928226404201283
1971,RGI60-08.01126,2.0908177217079857,2.5996663379011817,-0.5088486161931962
1971,RGI60-08.01186,1.4825802781758584,2.5313250778348455,-1.048744799658987
1971,RGI60-08.01217,1.0570940463979097,1.7972677272403061,-0.7401736808423963
1971,RGI60-08.01258,0.7056360199506553,2.228300402569584,-1.5226643826189286
1971,RGI60-08.01286,1.8471738030689924,2.9159831286263547,-1.068809325557362
1971,RGI60-08.01484,1.6419573251547217,2.7106441974451227,-1.0686868722904008
1971,RGI60-08.01598,1.2104680377272998,2.73932592693225,-1.5288578892049502
1971,RGI60-08.01657,1.754428186060935,2.6476059951740405,-0.8931778091131057
1971,RGI60-08.01779,0.6010276260340871,1.7452425684621733,-1.144214942428086
1971,RGI60-08.02017,2.196267458975547,3.734157897292085,-1.5378904383165375
1971,RGI60-08.02384,1.3974063260760898,2.2504241297196605,-0.8530178036435708
1971,RGI60-08.02436,0.7269760421767956,1.9309818377929244,-1.204005795616129
1971,RGI60-08.02458,0.7996213493844695,1.6160422460961255,-0.816420896711656
1971,RGI60-08.02643,1.4245269210082363,3.0974311377055526,-1.6729042166973163
1971,RGI60-08.02650,1.774374955461105,3.7047992223587825,-1.9304242668976774
1971,RGI60-08.02666,1.9300574814750797,3.6847142107981,-1.75465672932302
1971,RGI60-08.02916,1.2046233273967233,3.207824955100813,-2.00320162770409
1971,RGI60-08.02918,1.2967966625555616,3.8028980404240085,-2.506101377868447
1971,RGI60-08.02920,1.2727593726654713,3.4961593882171864,-2.2234000155517153
1971,RGI60-08.02962,1.2264604312711913,3.2717153986682987,-2.0452549673971077
1971,RGI60-08.02963,1.1847826038946885,3.085079616453956,-1.900297012559267
