glacier_id;utm_zone;utm_east3;utm_north4;altitude5;location_description;location_id;stake_no;altitude;utm_east;utm_north;balance_winter;balance_summer;balance_netto;dt_prev_year_min_date;dt_curr_year_max_date;dt_curr_year_min_date;stake_remark;flag_correction
54;34;528040;7780370;730;;L25;L2513;702;528138;7780385;2.22;-2.35;-0.14;27.09.2019 00:00;26.05.2020 00:00;29.09.2020 00:00;Basert på sondert snødyp;
54;34;528040;7780370;730;;L25;L2513;709;528070;7780385;2.17;-2.53;-0.36;29.09.2020 00:00;04.05.2021 00:00;18.09.2021 00:00;Basert på sondert snødyp;
54;34;528040;7780370;730;;L25;L2599;745;528000;7780350;1.21;-3.01;-1.8;01.10.1998 00:00;25.05.1999 00:00;25.09.1999 00:00;;
54;34;528040;7780370;730;;L25;L2599;745;527985;7780400;2.55;-2.72;-0.18;25.09.1999 00:00;23.05.2000 00:00;11.10.2000 00:00;;
54;34;528040;7780370;730;;L25;L2599;744;528015;7780370;1.42;-3.16;-1.74;11.10.2000 00:00;06.06.2001 00:00;07.10.2001 00:00;;
54;34;528040;7780370;730;;L25;L2599;728;528015;7780370;2.03;-3.29;-1.26;07.10.2001 00:00;21.05.2002 00:00;12.10.2002 00:00;;
54;34;528040;7780370;730;;L25;L2599;728;528015;7780370;;;-0.45;12.10.2002 00:00;24.05.2003 00:00;02.10.2003 00:00;;
54;34;528040;7780370;730;;L25;L2599;728;528025;7780350;1.77;-2.94;-1.17;02.10.2003 00:00;29.04.2004 00:00;04.10.2004 00:00;;
54;34;528040;7780370;730;;L25;L2599;727;528040;7780375;1.8;-3.64;-1.85;04.10.2004 00:00;26.05.2005 00:00;26.10.2005 00:00;;
54;34;527240;7780000;885;;L30;L3001;884;527231;7780011;2.17;-3.43;-1.26;07.10.2001 00:00;21.05.2002 00:00;12.10.2002 00:00;;
54;34;527240;7780000;885;;L30;L3001;884;527230;7780010;2.31;-3.21;-0.9;12.10.2002 00:00;24.05.2003 00:00;02.10.2003 00:00;;
54;34;527240;7780000;885;;L30;L3001;884;527241;7780005;2.13;-3.19;-1.06;02.10.2003 00:00;29.04.2004 00:00;04.10.2004 00:00;;
54;34;527240;7780000;885;;L30;L3003;883;527244;7779991;;;-1.04;02.10.2003 00:00;29.04.2004 00:00;04.10.2004 00:00;;
54;34;527240;7780000;885;;L30;L3003;884;527238;7780000;1.82;-2.4;-0.59;04.10.2004 00:00;26.05.2005 00:00;26.10.2005 00:00;;
54;34;527240;7780000;885;;L30;L3003;884;527239;7780998;;;-2.21;26.10.2005 00:00;25.04.2006 00:00;06.10.2006 00:00;;
54;34;527240;7780000;885;;L30;L3003;884;527239;7779998;2.13;-2.22;-0.09;06.10.2006 00:00;22.05.2007 00:00;03.11.2007 00:00;;
54;34;527240;7780000;885;;L30;L3003;884;527241;7780000;1.6;-1.6;0;03.11.2007 00:00;22.05.2008 00:00;16.10.2008 00:00;;
54;34;527240;7780000;885;;L30;L3003;884;527252;7780007;1.43;-2.82;-1.4;16.10.2008 00:00;07.05.2009 00:00;07.10.2009 00:00;;
54;34;527240;7780000;885;;L30;L3003;884;527256;7780009;1.62;-2.2;-0.59;07.10.2019 00:00;19.05.2010 00:00;23.09.2010 00:00;;
54;34;527240;7780000;885;;L30;L3003;884;527250;7780005;2.06;-3.28;-1.22;23.09.2010 00:00;11.05.2011 00:00;20.09.2011 00:00;bv beregnet vha. st. 30-11;
54;34;527240;7780000;885;;L30;L3003;884;527255;7780002;1.23;-1.88;-0.65;20.09.2011 00:00;19.04.2012 00:00;25.09.2012 00:00;;
54;34;527240;7780000;885;;L30;L3003;884;527253;7780006;;;-2.57;25.09.2012 00:00;14.05.2013 00:00;07.11.2013 00:00;;
54;34;527240;7780000;885;;L30;L3013;871;527252;7780006;1.76;-2.57;-0.81;07.11.2013 00:00;09.05.2014 00:00;24.09.2014 00:00;;
54;34;527240;7780000;885;;L30;L3013;871;527251;7780004;1.32;-2.35;-1.04;24.09.2014 00:00;08.05.2015 00:00;23.09.2015 00:00;;
54;34;527240;7780000;885;;L30;L3013;871;527251;7780004;1.55;-3.03;-1.49;23.09.2015 00:00;23.05.2016 00:00;22.09.2016 00:00;;
54;34;527240;7780000;885;;L30;L3013;871;527254;7780009;1.63;-1.81;-0.18;22.09.2016 00:00;25.04.2017 00:00;29.09.2017 00:00;Sondert snødyp;
54;34;527240;7780000;885;;L30;L3013;871;527251;7780006;1.44;-3.6;-2.16;29.09.2017 00:00;10.05.2018 00:00;12.10.2018 00:00;Sondert snødyp;
54;34;527240;7780000;885;;L30;L3013;871;527251;7780004;2.1;-2.69;-0.59;12.10.2018 00:00;23.05.2019 00:00;27.09.2019 00:00;Sondert snødyp;
54;34;527240;7780000;885;;L30;L3013;871;527252;7780005;2.66;-2.63;0.03;27.09.2019 00:00;26.05.2019 00:00;29.09.2020 00:00;Sondert snødyp;
54;34;527240;7780000;885;;L30;L3013;871;527252;7780005;2.06;-2.15;-0.1;29.09.2020 00:00;04.05.2021 00:00;18.09.2021 00:00;Sondert snødyp;
54;34;527240;7780000;885;;L30;L3089;895;527285;7780060;1.92;;;;24.05.1989 00:00;;;
54;34;527240;7780000;885;;L30;L3090;896;527290;7780000;3.13;-2.53;0.6;19.10.1989 00:00;24.05.1990 00:00;05.09.1990 00:00;;
54;34;527240;7780000;885;;L30;L3091;890;527350;7780080;2.35;-1.57;0.78;05.09.1990 00:00;14.05.1991 00:00;04.10.1991 00:00;;
54;34;527240;7780000;885;;L30;L3092;893;527340;7780040;4.19;-1.81;2.39;04.10.1991 00:00;03.06.1992 00:00;22.09.1992 00:00;;
54;34;527240;7780000;885;;L30;L3093;895;527300;7779985;2.74;-1.84;0.91;22.09.1992 00:00;15.05.1993 00:00;22.09.1993 00:00;;
54;34;527240;7780000;885;;L30;L3096;894;527350;7779955;2.31;-1.59;0.72;;24.05.1996 00:00;16.10.1996 00:00;;
54;34;527240;7780000;885;;L30;L3096;895;527300;7779970;2.2;-2.7;-0.5;16.10.1996 00:00;10.06.1997 00:00;02.10.1997 00:00;;netto
54;34;527240;7780000;885;;L30;L3096;896;527290;7780010;2.09;-2.47;-0.39;02.10.1997 00:00;03.06.1998 00:00;01.10.1998 00:00;;
54;34;527240;7780000;885;;L30;L3098;894;527345;7779925;1.68;-3.1;-1.43;01.10.1998 00:00;25.05.1999 00:00;25.09.1999 00:00;;
54;34;527240;7780000;885;;L30;L3098;894;527345;7779925;2.35;-2.57;-0.23;25.09.1999 00:00;23.05.2000 00:00;11.10.2000 00:00;;
54;34;527240;7780000;885;;L30;L3098;899;527230;7780010;1.3;-3.3;-2.01;11.10.2000 00:00;06.06.2001 00:00;07.10.2001 00:00;;
54;34;527240;7780000;885;;L30;L3098;884;527230;7780010;2.2;-3.51;-1.31;07.10.2001 00:00;21.05.2002 00:00;12.10.2002 00:00;;
54;34;527240;7780000;885;;L30;L3098;884;527238;7780000;2.38;-2.83;-0.45;12.10.2002 00:00;24.05.2003 00:00;02.10.2003 00:00;;
54;34;527240;7780000;885;;L30;L3098;883;527245;7779990;;;-1.08;02.10.2003 00:00;29.04.2004 00:00;04.10.2004 00:00;;
54;34;527240;7780000;885;;L30;L3098;884;527240;7780000;;;-0.54;04.10.2004 00:00;26.05.2005 00:00;26.10.2005 00:00;;
54;34;527240;7780000;885;;L30;L3098;884;527236;7780002;1.35;-3.6;-2.25;26.10.2005 00:00;25.04.2006 00:00;06.10.2006 00:00;;
54;34;527240;7780000;885;;L30;L3098;884;527238;7780008;2.13;-2.36;-0.23;06.10.2006 00:00;22.05.2007 00:00;03.11.2007 00:00;Basert på snødyp i L3003;
54;34;527240;7780000;885;;L30;L3098;884;527240;7780000;1.6;-1.69;-0.09;03.11.2007 00:00;22.05.2008 00:00;16.10.2008 00:00;Sondert snødyp;
54;34;527240;7780000;885;;L30;L3098;884;527238;7780001;1.43;-2.69;-1.26;16.10.2008 00:00;07.05.2009 00:00;07.10.2009 00:00;Basert på snødyp målt på L3003;
54;34;527240;7780000;885;;L30;L3098;884;527239;7780001;1.7;-2.51;-0.81;07.10.2019 00:00;19.05.2010 00:00;23.09.2010 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4005;1050;527397;7781696;2.11;-1.62;0.49;04.10.2004 00:00;26.05.2005 00:00;26.10.2005 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4005;1050;527397;7781698;1.35;-2.23;-0.88;26.10.2005 00:00;25.04.2006 00:00;06.10.2006 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4005;1050;527397;7781698;2.46;-1.65;0.81;06.10.2006 00:00;22.05.2007 00:00;03.11.2007 00:00;Sondert snødyp;
54;34;527350;7781670;1050;På toppen;L40;L4005;1049;527395;7781703;2.35;-1.9;0.45;07.10.2009 00:00;19.05.2010 00:00;23.09.2010 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4005;1050;527399;7781700;2.32;-2.81;-0.49;23.09.2010 00:00;11.05.2011 00:00;20.09.2011 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4005;1050;527397;7781698;;;0.4;20.09.2011 00:00;19.04.2012 00:00;25.09.2012 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4005;1050;527397;7781700;2.19;-3.97;-1.78;25.09.2012 00:00;14.05.2013 00:00;07.11.2013 00:00;bv er basert på sondering i posisjonen;
54;34;527350;7781670;1050;På toppen;L40;L4005;1042;527402;7781696;2.25;-2.19;0.06;07.11.2013 00:00;09.05.2014 00:00;24.09.2014 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4005;1042;527402;7781700;1.88;-1.72;0.16;24.09.2014 00:00;08.05.2015 00:00;23.09.2015 00:00;bv er basert på sondering i posisjonen;
54;34;527350;7781670;1050;På toppen;L40;L4005;1042;527402;7781700;1.81;-2.62;-0.81;23.09.2015 00:00;23.05.2016 00:00;22.09.2016 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4005;1042;527399;7781687;2.23;-1.57;0.66;22.09.2016 00:00;25.04.2017 00:00;29.09.2017 00:00;bv er basert på sondering i posisjonen;
54;34;527350;7781670;1050;På toppen;L40;L4005;1042;527400;7781696;1.58;-2.92;-1.35;29.09.2017 00:00;10.05.2018 00:00;12.10.2018 00:00;bv er basert på sondering i posisjonen;
54;34;527350;7781670;1050;På toppen;L40;L4005;1042;527399;7781696;2.65;-2.78;-0.14;12.10.2018 00:00;23.05.2019 00:00;27.09.2019 00:00;bv er basert på sondering i posisjonen;
54;34;527350;7781670;1050;På toppen;L40;L4005;1042;527399;7781696;2.87;-2.45;0.42;27.09.2019 00:00;26.05.2020 00:00;29.09.2020 00:00;bv er basert på sondering i posisjonen;
54;34;527350;7781670;1050;På toppen;L40;L4005;1042;527400;7781695;2.22;-1.77;0.45;29.09.2020 00:00;04.05.2021 00:00;18.09.2021 00:00;bv er basert på sondering i posisjonen;
54;34;527350;7781670;1050;På toppen;L40;L4089;1053;527420;7781775;3.06;-1.99;1.07;;24.05.1989 00:00;19.10.1989 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4090;1053;527420;7781775;2.52;-2.46;0.06;19.10.1989 00:00;24.05.1990 00:00;05.09.1990 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4091;1052;527420;7781755;2.22;-1.6;0.62;05.09.1990 00:00;14.05.1991 00:00;04.10.1991 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4091;1052;527420;7781755;;;1.13;04.10.1991 00:00;03.06.1992 00:00;22.09.1992 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4092;1055;527425;7781755;3.02;-1.7;1.32;04.10.1991 00:00;03.06.1992 00:00;22.09.1992 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4093;1053;527425;7781765;2.79;-1.73;1.06;22.09.1992 00:00;15.05.1993 00:00;22.09.1993 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4093;1048;527287;7781628;;;0.13;20.09.2011 00:00;19.04.2012 00:00;25.09.2012 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4093;1040;527284;7781627;;;-0.77;07.11.2013 00:00;09.05.2014 00:00;24.09.2014 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4093;1040;527290;7781628;1.8;-2.01;-0.21;24.09.2014 00:00;08.05.2015 00:00;23.09.2015 00:00;bv er basert på sondering i posisjonen;
54;34;527350;7781670;1050;På toppen;L40;L4096;1053;527420;7781775;2.41;-1.36;1.05;;24.05.1996 00:00;16.10.1996 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1053;527440;7781770;3;-2.79;0.21;16.10.1996 00:00;10.06.1997 00:00;02.10.1997 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1053;527420;7781790;1.99;-2.71;-0.72;02.10.1997 00:00;03.06.1998 00:00;01.10.1998 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1052;527490;7781720;1.87;-0.89;0.98;01.10.1998 00:00;25.05.1999 00:00;25.09.1999 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1052;527490;7781720;2.83;-2.26;0.57;25.09.1999 00:00;23.05.2000 00:00;11.10.2000 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1051;527390;7781695;1.74;-3.21;-1.47;11.10.2000 00:00;06.06.2001 00:00;07.10.2001 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1050;527400;7781750;2.76;-2.95;-0.2;07.10.2001 00:00;21.05.2002 00:00;12.10.2002 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1050;527360;7781660;2.51;-2.94;-0.42;12.10.2002 00:00;24.05.2003 00:00;02.10.2003 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1050;527394;7781702;2.41;-2.57;-0.16;02.10.2003 00:00;29.04.2004 00:00;04.10.2004 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1050;527396;7781697;2.31;-1.62;0.69;04.10.2004 00:00;26.05.2005 00:00;26.10.2005 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1050;527394;7781696;2.44;-1.78;0.66;06.10.2006 00:00;22.05.2007 00:00;03.11.2007 00:00;Sondert snødyp;
54;34;527350;7781670;1050;På toppen;L40;L4096;1050;527397;7781701;1.66;-1.06;0.6;03.11.2007 00:00;22.05.2008 00:00;16.10.2008 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1050;527395;7781703;2.08;-2.5;-0.42;16.10.2008 00:00;07.05.2009 00:00;07.10.2009 00:00;Basert på ett målt snødyp på toppen;
54;34;527350;7781670;1050;På toppen;L40;L4096;1049;527395;7781703;2.35;-2.32;0.03;07.10.2009 00:00;19.05.2010 00:00;23.09.2010 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1050;527397;7781697;2.4;-3.63;-1.24;23.09.2010 00:00;11.05.2011 00:00;20.09.2011 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4096;1050;527400;7781693;1.41;-1.24;0.17;20.09.2011 00:00;19.04.2012 00:00;25.09.2012 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4099;1053;527485;7781715;;;0.42;25.09.1999 00:00;23.05.2000 00:00;11.10.2000 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4099;1052;527315;7781640;;;-1.75;11.10.2000 00:00;06.06.2001 00:00;07.10.2001 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4099;1055;527401;7781751;2.82;-2.95;-0.13;07.10.2001 00:00;21.05.2002 00:00;12.10.2002 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4099;1049;527315;7781635;2.22;-2.58;-0.36;02.10.2003 00:00;29.04.2004 00:00;04.10.2004 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4099;1049;527312;7781637;2.38;-1.95;0.43;06.10.2006 00:00;22.05.2007 00:00;03.11.2007 00:00;Sondert snødyp;
54;34;527350;7781670;1050;På toppen;L40;L4099;1049;527312;7781637;1.61;-1.13;0.48;03.11.2007 00:00;22.05.2008 00:00;16.10.2008 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4099;1049;527315;7781635;2.08;-2.6;-0.52;16.10.2008 00:00;07.05.2009 00:00;07.10.2009 00:00;Basert på ett målt snødyp på toppen;
54;34;527350;7781670;1050;På toppen;L40;L4099;1048;527314;7781635;2.16;-2.26;-0.1;07.10.2009 00:00;19.05.2010 00:00;23.09.2010 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4099;1048;527319;7781632;2.25;-3.5;-1.25;23.09.2010 00:00;11.05.2011 00:00;20.09.2011 00:00;;
54;34;527350;7781670;1050;På toppen;L40;L4099;1048;527319;7781630;1.8;-1.28;0.52;20.09.2011 00:00;19.04.2012 00:00;25.09.2012 00:00;Sondering viste bare 1,12 m w.e. (3,05 m snødyp);
54;34;527350;7781670;1050;På toppen;L40;L4099;1048;527288;7781629;1.78;-3.68;-1.9;25.09.2012 00:00;14.05.2013 00:00;07.11.2013 00:00;bv er basert på sondering i posisjonen;
596;33;617800;7584000;990;;BL36;BL36;990;617752;7584018;1.65;-3.41;-1.76;;09.06.1963 00:00;03.10.1963 00:00;;
596;33;617800;7584000;990;;BL36;BL36;996;617742;7584059;1.86;-2.16;-0.3;03.10.1963 00:00;29.05.1964 00:00;09.09.1964 00:00;;
596;33;617800;7584000;990;;BL36;BL36;988;617759;7584005;0.72;-2.9;-2.18;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617800;7584000;990;;BL36;BL36;990;617763;7584063;1.48;-3.16;-1.68;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617800;7584000;990;;BL36;BL36;990;617763;7584063;1.59;-1.9;-0.31;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617900;7583700;980;;BLÅ5;BLÅ5;982;617905;7583660;1.8;-2.16;-0.36;;09.06.1963 00:00;03.10.1963 00:00;;
596;33;617900;7583700;980;;BLÅ5;BLÅ5;982;617909;7583659;1.78;-1.97;-0.19;03.10.1963 00:00;29.05.1964 00:00;09.09.1964 00:00;;
596;33;617900;7583700;980;;BLÅ5;BLÅ5;981;617900;7583698;1.58;-1.55;0.03;09.09.1964 00:00;25.04.1965 00:00;23.09.1965 00:00;;
596;33;617900;7583700;980;;BLÅ5;BLÅ5;983;617888;7583685;0.81;-2.52;-1.71;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617900;7583700;980;;BLÅ5;BLÅ5;980;617915;7583690;1.04;-2.63;-1.59;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617900;7583700;980;;BLÅ5;BLÅ5;980;617915;7583690;1.26;-1.44;-0.18;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617700;7583600;1000;;BLÅ6;BLÅ6;1002;617739;7583558;1.96;-2.44;-0.48;;09.06.1963 00:00;03.10.1963 00:00;;
596;33;617700;7583600;1000;;BLÅ6;BLÅ6;1003;617723;7583565;1.86;-1.89;-0.03;03.10.1963 00:00;29.05.1964 00:00;09.09.1964 00:00;;
596;33;617700;7583600;1000;;BLÅ6;BLÅ6;1003;617714;7583590;1.69;-1.48;0.21;09.09.1964 00:00;25.04.1965 00:00;23.09.1965 00:00;;
596;33;617700;7583600;1000;;BLÅ6;BLÅ6;1003;617722;7583581;0.95;-2.3;-1.35;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617700;7583600;1000;;BLÅ6;BLÅ6;1004;617714;7583569;1.09;-2.33;-1.24;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617700;7583600;1000;;BLÅ6;BLÅ6;1004;617714;7583569;1.31;-1.4;-0.09;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617500;7583500;1025;;BLÅ7;BLÅ7;1025;617542;7583451;2.17;-2.51;-0.33;;09.06.1963 00:00;03.10.1963 00:00;;
596;33;617500;7583500;1025;;BLÅ7;BLÅ7;1029;617502;7583460;1.99;-1.77;0.22;03.10.1963 00:00;29.05.1964 00:00;09.09.1964 00:00;;
596;33;617500;7583500;1025;;BLÅ7;BLÅ7;1027;617515;7583464;;-1.23;;09.09.1964 00:00;25.04.1965 00:00;23.09.1965 00:00;;
596;33;617500;7583500;1025;;BLÅ7;BLÅ7;1027;617524;7583462;1.12;-2.36;-1.24;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617500;7583500;1025;;BLÅ7;BLÅ7;1028;617515;7583451;1.32;-2.46;-1.14;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617500;7583500;1025;;BLÅ7;BLÅ7;1028;617515;7583451;1.54;-1.39;0.15;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617700;7583100;1040;;BLÅ71;BLÅ71;1040;617718;7583108;1.21;-2.31;-1.1;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617700;7583100;1040;;BLÅ71;BLÅ71;1040;617718;7583108;1.65;-1.48;0.17;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617600;7583300;1025;;BLÅ72;BLÅ72;1026;617601;7583344;1.81;-1.78;0.03;03.10.1963 00:00;29.05.1964 00:00;09.09.1964 00:00;;
596;33;617600;7583300;1025;;BLÅ72;BLÅ72;1027;617592;7583336;1.92;-1.46;0.46;09.09.1964 00:00;25.04.1965 00:00;23.09.1965 00:00;;
596;33;617600;7583300;1025;;BLÅ72;BLÅ72;1027;617593;7583335;1.08;-2.26;-1.18;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617600;7583300;1025;;BLÅ72;BLÅ72;1028;617591;7583321;1.44;-1.3;0.14;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617600;7583200;1030;;BLÅ74;BLÅ74;1031;617644;7583237;;-1.46;;09.09.1964 00:00;25.04.1965 00:00;23.09.1965 00:00;;
596;33;617600;7583200;1030;;BLÅ74;BLÅ74;1030;617637;7583256;0.99;-2.35;-1.36;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617600;7583200;1030;;BLÅ74;BLÅ74;1032;617648;7583221;1.29;-2.2;-0.91;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617600;7583200;1030;;BLÅ74;BLÅ74;1032;617648;7583221;1.5;-1.41;0.09;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617500;7583500;1030;;BLÅ75;BLÅ75;1031;617477;7583545;1.04;-2.32;-1.28;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617500;7583500;1030;;BLÅ75;BLÅ75;1032;617473;7583519;1.4;-2.27;-0.87;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617500;7583500;1030;;BLÅ75;BLÅ75;1032;617473;7583519;1.6;-1.39;0.21;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617400;7583600;1040;;BLÅ76;BLÅ76;1044;617423;7583584;2.06;-1.62;0.44;03.10.1963 00:00;29.05.1964 00:00;09.09.1964 00:00;;
596;33;617400;7583600;1040;;BLÅ76;BLÅ76;1044;617433;7583622;1.48;-2.4;-0.92;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617400;7583600;1040;;BLÅ76;BLÅ76;1043;617430;7583588;1.79;-2.13;-0.34;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617400;7583600;1040;;BLÅ76;BLÅ76;1043;617430;7583588;1.6;-1.53;0.07;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617400;7583700;1050;;BLÅ77;BLÅ77;1054;617383;7583705;1.2;-2.21;-1.01;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617400;7583700;1050;;BLÅ77;BLÅ77;1053;617385;7583668;1.39;-2.35;-0.96;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617400;7583700;1050;;BLÅ77;BLÅ77;1053;617385;7583668;1.7;-1.31;0.39;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617300;7583700;1065;;BLÅ78;BLÅ78;1065;617323;7583716;2.9;-2.75;0.15;;09.06.1963 00:00;03.10.1963 00:00;;
596;33;617300;7583700;1065;;BLÅ78;BLÅ78;1067;617327;7583801;1.61;-2.18;-0.57;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617300;7583700;1065;;BLÅ78;BLÅ78;1065;617329;7583758;1.48;-2.06;-0.58;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617300;7583700;1065;;BLÅ78;BLÅ78;1065;617329;7583758;1.72;-1.22;0.5;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617400;7583400;1050;;BLÅ8;BLÅ8;1051;617401;7583356;2.55;-2.36;0.19;;09.06.1963 00:00;03.10.1963 00:00;;
596;33;617400;7583400;1050;;BLÅ8;BLÅ8;1059;617359;7583401;2.27;-1.33;0.94;03.10.1963 00:00;29.05.1964 00:00;09.09.1964 00:00;;
596;33;617400;7583400;1050;;BLÅ8;BLÅ8;1064;617333;7583356;2.33;-1.23;1.1;09.09.1964 00:00;25.04.1965 00:00;23.09.1965 00:00;;
596;33;617400;7583400;1050;;BLÅ8;BLÅ8;1062;617348;7583350;1.17;-2.2;-1.03;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617400;7583400;1050;;BLÅ8;BLÅ8;1065;617333;7583340;1.64;-2.4;-0.76;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617400;7583400;1050;;BLÅ8;BLÅ8;1065;617333;7583340;1.58;-1.27;0.31;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617300;7583300;1080;;BLÅ9;BLÅ9;1078;617255;7583277;2.85;-2.67;0.18;;09.06.1963 00:00;03.10.1963 00:00;;
596;33;617300;7583300;1080;;BLÅ9;BLÅ9;1090;617172;7583260;2.31;-1.35;0.96;09.09.1964 00:00;25.04.1965 00:00;23.09.1965 00:00;;
596;33;617300;7583300;1080;;BLÅ9;BLÅ9;1088;617188;7583254;1.19;-2.2;-1.01;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617300;7583300;1080;;BLÅ9;BLÅ9;1095;617158;7583238;1.45;-2.17;-0.72;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617300;7583300;1080;;BLÅ9;BLÅ9;1095;617158;7583238;1.7;-1.29;0.41;24.10.1967 00:00;09.05.1968 00:00;28.08.1968 00:00;;
596;33;617200;7583200;1085;;BLÅ91;BLÅ91;1085;617232;7583164;1.12;-2.17;-1.05;23.09.1965 00:00;23.05.1966 00:00;20.10.1966 00:00;;
596;33;617200;7583200;1085;;BLÅ91;BLÅ91;1088;617211;7583162;1.31;-2.38;-1.07;20.10.1966 00:00;20.05.1967 00:00;24.10.1967 00:00;;
596;33;617400;7583100;1070;;BLÅ92;BLÅ92;1070;617374;7583092;2.67;-2.5;0.17;;09.06.1963 00:00;03.10.1963 00:00;;
596;33;617400;7583100;1070;;BLÅ92;BLÅ92;1085;617290;7583047;2.29;-1.45;0.84;03.10.1963 00:00;29.05.1964 00:00;09.09.1964 00:00;;
596;33;617400;7583100;1070;;BLÅ92;BLÅ92;1085;617266;7583092;2.18;-1.24;0.94;09.09.1964 00:00;25.04.1965 00:00;23.09.1965 00:00;;
