RGIID,GLIMSID,BREID,utm_zone,utm_east_approx,utm_north_approx,altitude_approx,location_description,location_id,stake_no,altitude,utm_east,utm_north,balance_winter,balance_summer,balance_netto,dt_prev_year_min_date,dt_curr_year_max_date,dt_curr_year_min_date,stake_remark,flag_correction,approx_loc,approx_altitude,diff_north,diff_east,diff_altitude,diff_netto
RGI60-08.01258,G021737E70130N,54,34,528040.0,7780370.0,730.0,,L25,L2599,728.0,528015.0,7780370.0,,,-0.45,12.10.2002 00:00,24.05.2003 00:00,02.10.2003 00:00,,,N,N,0.0,-25.0,-2.0,
RGI60-08.01258,G021737E70130N,54,34,528040.0,7780370.0,730.0,,L25,L2599,728.0,528025.0,7780350.0,1.77,-2.94,-1.17,02.10.2003 00:00,29.04.2004 00:00,04.10.2004 00:00,,,N,N,-20.0,-15.0,-2.0,0.0
RGI60-08.01258,G021737E70130N,54,34,528040.0,7780370.0,730.0,,L25,L2599,727.0,528040.0,7780375.0,1.8,-3.64,-1.85,04.10.2004 00:00,26.05.2005 00:00,26.10.2005 00:00,,,N,N,5.0,0.0,-3.0,-0.01
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3001,884.0,527231.0,7780011.0,2.17,-3.43,-1.26,07.10.2001 00:00,21.05.2002 00:00,12.10.2002 00:00,,,N,N,11.0,-9.0,-1.0,2.220446049250313e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3001,884.0,527230.0,7780010.0,2.31,-3.21,-0.9,12.10.2002 00:00,24.05.2003 00:00,02.10.2003 00:00,,,N,N,10.0,-10.0,-1.0,-1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3001,884.0,527241.0,7780005.0,2.13,-3.19,-1.06,02.10.2003 00:00,29.04.2004 00:00,04.10.2004 00:00,,,N,N,5.0,1.0,-1.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3003,883.0,527244.0,7779991.0,,,-1.04,02.10.2003 00:00,29.04.2004 00:00,04.10.2004 00:00,,,N,N,-9.0,4.0,-2.0,
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3003,884.0,527238.0,7780000.0,1.82,-2.4,-0.59,04.10.2004 00:00,26.05.2005 00:00,26.10.2005 00:00,,,N,N,0.0,-2.0,-1.0,-0.0100000000000001
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3003,884.0,527239.0,7780998.0,,,-2.21,26.10.2005 00:00,25.04.2006 00:00,06.10.2006 00:00,,,N,N,998.0,-1.0,-1.0,
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3003,884.0,527239.0,7779998.0,2.13,-2.22,-0.09,06.10.2006 00:00,22.05.2007 00:00,03.11.2007 00:00,,,N,N,-2.0,-1.0,-1.0,3.05311331771918e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3003,884.0,527241.0,7780000.0,1.6,-1.6,0.0,03.11.2007 00:00,22.05.2008 00:00,16.10.2008 00:00,,,N,N,0.0,1.0,-1.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3003,884.0,527252.0,7780007.0,1.43,-2.82,-1.4,16.10.2008 00:00,07.05.2009 00:00,07.10.2009 00:00,,,N,N,7.0,12.0,-1.0,-0.01
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3003,884.0,527256.0,7780009.0,1.62,-2.2,-0.59,07.10.2019 00:00,19.05.2010 00:00,23.09.2010 00:00,,,N,N,9.0,16.0,-1.0,-0.0099999999999998
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3003,884.0,527250.0,7780005.0,2.06,-3.28,-1.22,23.09.2010 00:00,11.05.2011 00:00,20.09.2011 00:00,bv beregnet vha. st. 30-11,,N,N,5.0,10.0,-1.0,-2.220446049250313e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3003,884.0,527255.0,7780002.0,1.23,-1.88,-0.65,20.09.2011 00:00,19.04.2012 00:00,25.09.2012 00:00,,,N,N,2.0,15.0,-1.0,-1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3003,884.0,527253.0,7780006.0,,,-2.57,25.09.2012 00:00,14.05.2013 00:00,07.11.2013 00:00,,,N,N,6.0,13.0,-1.0,
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3013,871.0,527252.0,7780006.0,1.76,-2.57,-0.81,07.11.2013 00:00,09.05.2014 00:00,24.09.2014 00:00,,,N,N,6.0,12.0,-14.0,-2.220446049250313e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3013,871.0,527251.0,7780004.0,1.32,-2.35,-1.04,24.09.2014 00:00,08.05.2015 00:00,23.09.2015 00:00,,,N,N,4.0,11.0,-14.0,-0.01
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3013,871.0,527251.0,7780004.0,1.55,-3.03,-1.49,23.09.2015 00:00,23.05.2016 00:00,22.09.2016 00:00,,,N,N,4.0,11.0,-14.0,-0.0100000000000002
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3013,871.0,527254.0,7780009.0,1.63,-1.81,-0.18,22.09.2016 00:00,25.04.2017 00:00,29.09.2017 00:00,Sondert snødyp,,N,N,9.0,14.0,-14.0,1.6653345369377348e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3013,871.0,527251.0,7780006.0,1.44,-3.6,-2.16,29.09.2017 00:00,10.05.2018 00:00,12.10.2018 00:00,Sondert snødyp,,N,N,6.0,11.0,-14.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3013,871.0,527251.0,7780004.0,2.1,-2.69,-0.59,12.10.2018 00:00,23.05.2019 00:00,27.09.2019 00:00,Sondert snødyp,,N,N,4.0,11.0,-14.0,-1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3013,871.0,527252.0,7780005.0,2.66,-2.63,0.03,27.09.2019 00:00,26.05.2019 00:00,29.09.2020 00:00,Sondert snødyp,,N,N,5.0,12.0,-14.0,-2.498001805406602e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3013,871.0,527252.0,7780005.0,2.06,-2.15,-0.1,29.09.2020 00:00,04.05.2021 00:00,18.09.2021 00:00,Sondert snødyp,,N,N,5.0,12.0,-14.0,-0.0100000000000001
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3089,895.0,527285.0,7780060.0,1.92,,,,24.05.1989 00:00,,,,N,N,60.0,45.0,10.0,
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3090,896.0,527290.0,7780000.0,3.13,-2.53,0.6,19.10.1989 00:00,24.05.1990 00:00,05.09.1990 00:00,,,N,N,0.0,50.0,11.0,-1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3091,890.0,527350.0,7780080.0,2.35,-1.57,0.78,05.09.1990 00:00,14.05.1991 00:00,04.10.1991 00:00,,,N,N,80.0,110.0,5.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3092,893.0,527340.0,7780040.0,4.19,-1.81,2.39,04.10.1991 00:00,03.06.1992 00:00,22.09.1992 00:00,,,N,N,40.0,100.0,8.0,0.0099999999999997
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3093,895.0,527300.0,7779985.0,2.74,-1.84,0.91,22.09.1992 00:00,15.05.1993 00:00,22.09.1993 00:00,,,N,N,-15.0,60.0,10.0,0.0099999999999998
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3096,894.0,527350.0,7779955.0,2.31,-1.59,0.72,,24.05.1996 00:00,16.10.1996 00:00,,,N,N,-45.0,110.0,9.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3096,895.0,527300.0,7779970.0,2.2,-2.7,-0.5,16.10.1996 00:00,10.06.1997 00:00,02.10.1997 00:00,,netto,N,N,-30.0,60.0,10.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3096,896.0,527290.0,7780010.0,2.09,-2.47,-0.39,02.10.1997 00:00,03.06.1998 00:00,01.10.1998 00:00,,,N,N,10.0,50.0,11.0,-0.0099999999999996
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,894.0,527345.0,7779925.0,1.68,-3.1,-1.43,01.10.1998 00:00,25.05.1999 00:00,25.09.1999 00:00,,,N,N,-75.0,105.0,9.0,-0.0099999999999997
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,894.0,527345.0,7779925.0,2.35,-2.57,-0.23,25.09.1999 00:00,23.05.2000 00:00,11.10.2000 00:00,,,N,N,-75.0,105.0,9.0,-0.0100000000000002
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,899.0,527230.0,7780010.0,1.3,-3.3,-2.01,11.10.2000 00:00,06.06.2001 00:00,07.10.2001 00:00,,,N,N,10.0,-10.0,14.0,-0.01
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,884.0,527230.0,7780010.0,2.2,-3.51,-1.31,07.10.2001 00:00,21.05.2002 00:00,12.10.2002 00:00,,,N,N,10.0,-10.0,-1.0,-4.440892098500626e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,884.0,527238.0,7780000.0,2.38,-2.83,-0.45,12.10.2002 00:00,24.05.2003 00:00,02.10.2003 00:00,,,N,N,0.0,-2.0,-1.0,1.6653345369377348e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,883.0,527245.0,7779990.0,,,-1.08,02.10.2003 00:00,29.04.2004 00:00,04.10.2004 00:00,,,N,N,-10.0,5.0,-2.0,
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,884.0,527240.0,7780000.0,,,-0.54,04.10.2004 00:00,26.05.2005 00:00,26.10.2005 00:00,,,N,N,0.0,0.0,-1.0,
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,884.0,527236.0,7780002.0,1.35,-3.6,-2.25,26.10.2005 00:00,25.04.2006 00:00,06.10.2006 00:00,,,N,N,2.0,-4.0,-1.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,884.0,527238.0,7780008.0,2.13,-2.36,-0.23,06.10.2006 00:00,22.05.2007 00:00,03.11.2007 00:00,Basert på snødyp i L3003,,N,N,8.0,-2.0,-1.0,-2.775557561562892e-17
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,884.0,527240.0,7780000.0,1.6,-1.69,-0.09,03.11.2007 00:00,22.05.2008 00:00,16.10.2008 00:00,Sondert snødyp,,N,N,0.0,0.0,-1.0,-1.3877787807814454e-16
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,884.0,527238.0,7780001.0,1.43,-2.69,-1.26,16.10.2008 00:00,07.05.2009 00:00,07.10.2009 00:00,Basert på snødyp målt på L3003,,N,N,1.0,-2.0,-1.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527240.0,7780000.0,885.0,,L30,L3098,884.0,527239.0,7780001.0,1.7,-2.51,-0.81,07.10.2019 00:00,19.05.2010 00:00,23.09.2010 00:00,,,N,N,1.0,-1.0,-1.0,-2.220446049250313e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1050.0,527397.0,7781696.0,2.11,-1.62,0.49,04.10.2004 00:00,26.05.2005 00:00,26.10.2005 00:00,,,N,N,26.0,47.0,0.0,2.220446049250313e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1050.0,527397.0,7781698.0,1.35,-2.23,-0.88,26.10.2005 00:00,25.04.2006 00:00,06.10.2006 00:00,,,N,N,28.0,47.0,0.0,-1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1050.0,527397.0,7781698.0,2.46,-1.65,0.81,06.10.2006 00:00,22.05.2007 00:00,03.11.2007 00:00,Sondert snødyp,,N,N,28.0,47.0,0.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1049.0,527395.0,7781703.0,2.35,-1.9,0.45,07.10.2009 00:00,19.05.2010 00:00,23.09.2010 00:00,,,N,N,33.0,45.0,-1.0,-1.6653345369377348e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1050.0,527399.0,7781700.0,2.32,-2.81,-0.49,23.09.2010 00:00,11.05.2011 00:00,20.09.2011 00:00,,,N,N,30.0,49.0,0.0,2.220446049250313e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1050.0,527397.0,7781698.0,,,0.4,20.09.2011 00:00,19.04.2012 00:00,25.09.2012 00:00,,,N,N,28.0,47.0,0.0,
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1050.0,527397.0,7781700.0,2.19,-3.97,-1.78,25.09.2012 00:00,14.05.2013 00:00,07.11.2013 00:00,bv er basert på sondering i posisjonen,,N,N,30.0,47.0,0.0,2.220446049250313e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1042.0,527402.0,7781696.0,2.25,-2.19,0.06,07.11.2013 00:00,09.05.2014 00:00,24.09.2014 00:00,,,N,N,26.0,52.0,-8.0,-5.551115123125783e-17
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1042.0,527402.0,7781700.0,1.88,-1.72,0.16,24.09.2014 00:00,08.05.2015 00:00,23.09.2015 00:00,bv er basert på sondering i posisjonen,,N,N,30.0,52.0,-8.0,8.326672684688674e-17
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1042.0,527402.0,7781700.0,1.81,-2.62,-0.81,23.09.2015 00:00,23.05.2016 00:00,22.09.2016 00:00,,,N,N,30.0,52.0,-8.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1042.0,527399.0,7781687.0,2.23,-1.57,0.66,22.09.2016 00:00,25.04.2017 00:00,29.09.2017 00:00,bv er basert på sondering i posisjonen,,N,N,17.0,49.0,-8.0,1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1042.0,527400.0,7781696.0,1.58,-2.92,-1.35,29.09.2017 00:00,10.05.2018 00:00,12.10.2018 00:00,bv er basert på sondering i posisjonen,,N,N,26.0,50.0,-8.0,-0.0100000000000002
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1042.0,527399.0,7781696.0,2.65,-2.78,-0.14,12.10.2018 00:00,23.05.2019 00:00,27.09.2019 00:00,bv er basert på sondering i posisjonen,,N,N,26.0,49.0,-8.0,-0.0100000000000001
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1042.0,527399.0,7781696.0,2.87,-2.45,0.42,27.09.2019 00:00,26.05.2020 00:00,29.09.2020 00:00,bv er basert på sondering i posisjonen,,N,N,26.0,49.0,-8.0,5.551115123125783e-17
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4005,1042.0,527400.0,7781695.0,2.22,-1.77,0.45,29.09.2020 00:00,04.05.2021 00:00,18.09.2021 00:00,bv er basert på sondering i posisjonen,,N,N,25.0,50.0,-8.0,-1.6653345369377348e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4089,1053.0,527420.0,7781775.0,3.06,-1.99,1.07,,24.05.1989 00:00,19.10.1989 00:00,,,N,N,105.0,70.0,3.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4090,1053.0,527420.0,7781775.0,2.52,-2.46,0.06,19.10.1989 00:00,24.05.1990 00:00,05.09.1990 00:00,,,N,N,105.0,70.0,3.0,-5.551115123125783e-17
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4091,1052.0,527420.0,7781755.0,2.22,-1.6,0.62,05.09.1990 00:00,14.05.1991 00:00,04.10.1991 00:00,,,N,N,85.0,70.0,2.0,-1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4091,1052.0,527420.0,7781755.0,,,1.13,04.10.1991 00:00,03.06.1992 00:00,22.09.1992 00:00,,,N,N,85.0,70.0,2.0,
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4092,1055.0,527425.0,7781755.0,3.02,-1.7,1.32,04.10.1991 00:00,03.06.1992 00:00,22.09.1992 00:00,,,N,N,85.0,75.0,5.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4093,1053.0,527425.0,7781765.0,2.79,-1.73,1.06,22.09.1992 00:00,15.05.1993 00:00,22.09.1993 00:00,,,N,N,95.0,75.0,3.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4093,1048.0,527287.0,7781628.0,,,0.13,20.09.2011 00:00,19.04.2012 00:00,25.09.2012 00:00,,,N,N,-42.0,-63.0,-2.0,
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4093,1040.0,527284.0,7781627.0,,,-0.77,07.11.2013 00:00,09.05.2014 00:00,24.09.2014 00:00,,,N,N,-43.0,-66.0,-10.0,
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4093,1040.0,527290.0,7781628.0,1.8,-2.01,-0.21,24.09.2014 00:00,08.05.2015 00:00,23.09.2015 00:00,bv er basert på sondering i posisjonen,,N,N,-42.0,-60.0,-10.0,-2.498001805406602e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1053.0,527420.0,7781775.0,2.41,-1.36,1.05,,24.05.1996 00:00,16.10.1996 00:00,,,N,N,105.0,70.0,3.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1053.0,527440.0,7781770.0,3.0,-2.79,0.21,16.10.1996 00:00,10.06.1997 00:00,02.10.1997 00:00,,,N,N,100.0,90.0,3.0,2.775557561562892e-17
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1053.0,527420.0,7781790.0,1.99,-2.71,-0.72,02.10.1997 00:00,03.06.1998 00:00,01.10.1998 00:00,,,N,N,120.0,70.0,3.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1052.0,527490.0,7781720.0,1.87,-0.89,0.98,01.10.1998 00:00,25.05.1999 00:00,25.09.1999 00:00,,,N,N,50.0,140.0,2.0,-1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1052.0,527490.0,7781720.0,2.83,-2.26,0.57,25.09.1999 00:00,23.05.2000 00:00,11.10.2000 00:00,,,N,N,50.0,140.0,2.0,-3.3306690738754696e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1051.0,527390.0,7781695.0,1.74,-3.21,-1.47,11.10.2000 00:00,06.06.2001 00:00,07.10.2001 00:00,,,N,N,25.0,40.0,1.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1050.0,527400.0,7781750.0,2.76,-2.95,-0.2,07.10.2001 00:00,21.05.2002 00:00,12.10.2002 00:00,,,N,N,80.0,50.0,0.0,-0.0099999999999996
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1050.0,527360.0,7781660.0,2.51,-2.94,-0.42,12.10.2002 00:00,24.05.2003 00:00,02.10.2003 00:00,,,N,N,-10.0,10.0,0.0,0.0100000000000001
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1050.0,527394.0,7781702.0,2.41,-2.57,-0.16,02.10.2003 00:00,29.04.2004 00:00,04.10.2004 00:00,,,N,N,32.0,44.0,0.0,-3.05311331771918e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1050.0,527396.0,7781697.0,2.31,-1.62,0.69,04.10.2004 00:00,26.05.2005 00:00,26.10.2005 00:00,,,N,N,27.0,46.0,0.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1050.0,527394.0,7781696.0,2.44,-1.78,0.66,06.10.2006 00:00,22.05.2007 00:00,03.11.2007 00:00,Sondert snødyp,,N,N,26.0,44.0,0.0,1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1050.0,527397.0,7781701.0,1.66,-1.06,0.6,03.11.2007 00:00,22.05.2008 00:00,16.10.2008 00:00,,,N,N,31.0,47.0,0.0,1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1050.0,527395.0,7781703.0,2.08,-2.5,-0.42,16.10.2008 00:00,07.05.2009 00:00,07.10.2009 00:00,Basert på ett målt snødyp på toppen,,N,N,33.0,45.0,0.0,-5.551115123125783e-17
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1049.0,527395.0,7781703.0,2.35,-2.32,0.03,07.10.2009 00:00,19.05.2010 00:00,23.09.2010 00:00,,,N,N,33.0,45.0,-1.0,-2.498001805406602e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1050.0,527397.0,7781697.0,2.4,-3.63,-1.24,23.09.2010 00:00,11.05.2011 00:00,20.09.2011 00:00,,,N,N,27.0,47.0,0.0,-0.01
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4096,1050.0,527400.0,7781693.0,1.41,-1.24,0.17,20.09.2011 00:00,19.04.2012 00:00,25.09.2012 00:00,,,N,N,23.0,50.0,0.0,8.326672684688674e-17
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1053.0,527485.0,7781715.0,,,0.42,25.09.1999 00:00,23.05.2000 00:00,11.10.2000 00:00,,,N,N,45.0,135.0,3.0,
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1052.0,527315.0,7781640.0,,,-1.75,11.10.2000 00:00,06.06.2001 00:00,07.10.2001 00:00,,,N,N,-30.0,-35.0,2.0,
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1055.0,527401.0,7781751.0,2.82,-2.95,-0.13,07.10.2001 00:00,21.05.2002 00:00,12.10.2002 00:00,,,N,N,81.0,51.0,5.0,3.3306690738754696e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1049.0,527315.0,7781635.0,2.22,-2.58,-0.36,02.10.2003 00:00,29.04.2004 00:00,04.10.2004 00:00,,,N,N,-35.0,-35.0,-1.0,-1.1102230246251563e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1049.0,527312.0,7781637.0,2.38,-1.95,0.43,06.10.2006 00:00,22.05.2007 00:00,03.11.2007 00:00,Sondert snødyp,,N,N,-33.0,-38.0,-1.0,5.551115123125783e-17
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1049.0,527312.0,7781637.0,1.61,-1.13,0.48,03.11.2007 00:00,22.05.2008 00:00,16.10.2008 00:00,,,N,N,-33.0,-38.0,-1.0,-2.220446049250313e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1049.0,527315.0,7781635.0,2.08,-2.6,-0.52,16.10.2008 00:00,07.05.2009 00:00,07.10.2009 00:00,Basert på ett målt snødyp på toppen,,N,N,-35.0,-35.0,-1.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1048.0,527314.0,7781635.0,2.16,-2.26,-0.1,07.10.2009 00:00,19.05.2010 00:00,23.09.2010 00:00,,,N,N,-35.0,-36.0,-2.0,-3.6082248300317592e-16
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1048.0,527319.0,7781632.0,2.25,-3.5,-1.25,23.09.2010 00:00,11.05.2011 00:00,20.09.2011 00:00,,,N,N,-38.0,-31.0,-2.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1048.0,527319.0,7781630.0,1.8,-1.28,0.52,20.09.2011 00:00,19.04.2012 00:00,25.09.2012 00:00,"Sondering viste bare 1,12 m w.e. (3,05 m snødyp)",,N,N,-40.0,-31.0,-2.0,0.0
RGI60-08.01258,G021737E70130N,54,34,527350.0,7781670.0,1050.0,På toppen,L40,L4099,1048.0,527288.0,7781629.0,1.78,-3.68,-1.9,25.09.2012 00:00,14.05.2013 00:00,07.11.2013 00:00,bv er basert på sondering i posisjonen,,N,N,-41.0,-62.0,-2.0,2.220446049250313e-16
RGI60-08.02436,G017852E68340N,596,33,617800.0,7584000.0,990.0,,BL36,BL36,990.0,617752.0,7584018.0,1.65,-3.41,-1.76,,09.06.1963 00:00,03.10.1963 00:00,,,N,N,18.0,-48.0,0.0,2.220446049250313e-16
RGI60-08.02436,G017852E68340N,596,33,617800.0,7584000.0,990.0,,BL36,BL36,996.0,617742.0,7584059.0,1.86,-2.16,-0.3,03.10.1963 00:00,29.05.1964 00:00,09.09.1964 00:00,,,N,N,59.0,-58.0,6.0,5.551115123125783e-17
RGI60-08.02436,G017852E68340N,596,33,617800.0,7584000.0,990.0,,BL36,BL36,988.0,617759.0,7584005.0,0.72,-2.9,-2.18,23.09.1965 00:00,23.05.1966 00:00,20.10.1966 00:00,,,N,N,5.0,-41.0,-2.0,-4.440892098500626e-16
RGI60-08.02436,G017852E68340N,596,33,617800.0,7584000.0,990.0,,BL36,BL36,990.0,617763.0,7584063.0,1.48,-3.16,-1.68,20.10.1966 00:00,20.05.1967 00:00,24.10.1967 00:00,,,N,N,63.0,-37.0,0.0,2.220446049250313e-16
